time-1	source-iicr-1	source-cdf-1	source-pdf-1	inferred-iicr-1	inferred-cdf-1	inferred-pdf-1	model-iicr-1	model-cdf-1	model-pdf-1	time-2	source-iicr-2	source-cdf-2	source-pdf-2	inferred-iicr-2	inferred-cdf-2	inferred-pdf-2	model-iicr-2	model-cdf-2	model-pdf-2	time-3	source-iicr-3	source-cdf-3	source-pdf-3	inferred-iicr-3	inferred-cdf-3	inferred-pdf-3	model-iicr-3	model-cdf-3	model-pdf-3	time-4	source-iicr-4	source-cdf-4	source-pdf-4	inferred-iicr-4	inferred-cdf-4	inferred-pdf-4	model-iicr-4	model-cdf-4	model-pdf-4	time-5	source-iicr-5	source-cdf-5	source-pdf-5	inferred-iicr-5	inferred-cdf-5	inferred-pdf-5	model-iicr-5	model-cdf-5	model-pdf-5
1.0	100.21	0.00997904	0.00987946	200.08	0.00249604	0.00498553	model-iicr-1	model-cdf-1	model-pdf-1	1.0	100.21	0.00997904	0.00987946	200.08	0.00249604	0.00498553	model-iicr-2	model-cdf-2	model-pdf-2	1.0	100.21	0.00997904	0.00987946	200.08	0.00249604	0.00498553	model-iicr-3	model-cdf-3	model-pdf-3	1.0	100.21	0.00997904	0.00987946	200.08	0.00249604	0.00498553	model-iicr-4	model-cdf-4	model-pdf-4	1.0	100.21	0.00997904	0.00987946	200.08	0.00249604	0.00498553	model-iicr-5	model-cdf-5	model-pdf-5
1.00231	100.214	2.30264e-05	0.00997842	200.08	0.00250179	0.0049855	model-iicr-1	model-cdf-1	model-pdf-1	1.00231	100.214	2.30264e-05	0.00997842	200.08	0.00250179	0.0049855	model-iicr-2	model-cdf-2	model-pdf-2	1.00231	100.214	2.30264e-05	0.00997842	200.08	0.00250179	0.0049855	model-iicr-3	model-cdf-3	model-pdf-3	1.00231	100.214	2.30264e-05	0.00997842	200.08	0.00250179	0.0049855	model-iicr-4	model-cdf-4	model-pdf-4	1.00231	100.214	2.30264e-05	0.00997842	200.08	0.00250179	0.0049855	model-iicr-5	model-cdf-5	model-pdf-5
1.02096	100.218	0.000209134	0.00997616	200.08	0.00254829	0.00498525	model-iicr-1	model-cdf-1	model-pdf-1	1.02096	100.218	0.000209134	0.00997616	200.08	0.00254829	0.00498525	model-iicr-2	model-cdf-2	model-pdf-2	1.02096	100.218	0.000209134	0.00997616	200.08	0.00254829	0.00498525	model-iicr-3	model-cdf-3	model-pdf-3	1.02096	100.218	0.000209134	0.00997616	200.08	0.00254829	0.00498525	model-iicr-4	model-cdf-4	model-pdf-4	1.02096	100.218	0.000209134	0.00997616	200.08	0.00254829	0.00498525	model-iicr-5	model-cdf-5	model-pdf-5
1.03996	100.222	0.000398662	0.00997387	200.081	0.00259564	0.004985	model-iicr-1	model-cdf-1	model-pdf-1	1.03996	100.222	0.000398662	0.00997387	200.081	0.00259564	0.004985	model-iicr-2	model-cdf-2	model-pdf-2	1.03996	100.222	0.000398662	0.00997387	200.081	0.00259564	0.004985	model-iicr-3	model-cdf-3	model-pdf-3	1.03996	100.222	0.000398662	0.00997387	200.081	0.00259564	0.004985	model-iicr-4	model-cdf-4	model-pdf-4	1.03996	100.222	0.000398662	0.00997387	200.081	0.00259564	0.004985	model-iicr-5	model-cdf-5	model-pdf-5
1.05931	100.226	0.000591672	0.00997153	200.081	0.00264388	0.00498475	model-iicr-1	model-cdf-1	model-pdf-1	1.05931	100.226	0.000591672	0.00997153	200.081	0.00264388	0.00498475	model-iicr-2	model-cdf-2	model-pdf-2	1.05931	100.226	0.000591672	0.00997153	200.081	0.00264388	0.00498475	model-iicr-3	model-cdf-3	model-pdf-3	1.05931	100.226	0.000591672	0.00997153	200.081	0.00264388	0.00498475	model-iicr-4	model-cdf-4	model-pdf-4	1.05931	100.226	0.000591672	0.00997153	200.081	0.00264388	0.00498475	model-iicr-5	model-cdf-5	model-pdf-5
1.07903	100.23	0.000788227	0.00996915	200.082	0.00269302	0.00498449	model-iicr-1	model-cdf-1	model-pdf-1	1.07903	100.23	0.000788227	0.00996915	200.082	0.00269302	0.00498449	model-iicr-2	model-cdf-2	model-pdf-2	1.07903	100.23	0.000788227	0.00996915	200.082	0.00269302	0.00498449	model-iicr-3	model-cdf-3	model-pdf-3	1.07903	100.23	0.000788227	0.00996915	200.082	0.00269302	0.00498449	model-iicr-4	model-cdf-4	model-pdf-4	1.07903	100.23	0.000788227	0.00996915	200.082	0.00269302	0.00498449	model-iicr-5	model-cdf-5	model-pdf-5
1.09911	100.235	0.000988393	0.00996672	200.082	0.00274306	0.00498423	model-iicr-1	model-cdf-1	model-pdf-1	1.09911	100.235	0.000988393	0.00996672	200.082	0.00274306	0.00498423	model-iicr-2	model-cdf-2	model-pdf-2	1.09911	100.235	0.000988393	0.00996672	200.082	0.00274306	0.00498423	model-iicr-3	model-cdf-3	model-pdf-3	1.09911	100.235	0.000988393	0.00996672	200.082	0.00274306	0.00498423	model-iicr-4	model-cdf-4	model-pdf-4	1.09911	100.235	0.000988393	0.00996672	200.082	0.00274306	0.00498423	model-iicr-5	model-cdf-5	model-pdf-5
1.11956	100.239	0.00119223	0.00996425	200.083	0.00279404	0.00498396	model-iicr-1	model-cdf-1	model-pdf-1	1.11956	100.239	0.00119223	0.00996425	200.083	0.00279404	0.00498396	model-iicr-2	model-cdf-2	model-pdf-2	1.11956	100.239	0.00119223	0.00996425	200.083	0.00279404	0.00498396	model-iicr-3	model-cdf-3	model-pdf-3	1.11956	100.239	0.00119223	0.00996425	200.083	0.00279404	0.00498396	model-iicr-4	model-cdf-4	model-pdf-4	1.11956	100.239	0.00119223	0.00996425	200.083	0.00279404	0.00498396	model-iicr-5	model-cdf-5	model-pdf-5
1.1404	100.244	0.00139981	0.00996174	200.083	0.00284596	0.00498369	model-iicr-1	model-cdf-1	model-pdf-1	1.1404	100.244	0.00139981	0.00996174	200.083	0.00284596	0.00498369	model-iicr-2	model-cdf-2	model-pdf-2	1.1404	100.244	0.00139981	0.00996174	200.083	0.00284596	0.00498369	model-iicr-3	model-cdf-3	model-pdf-3	1.1404	100.244	0.00139981	0.00996174	200.083	0.00284596	0.00498369	model-iicr-4	model-cdf-4	model-pdf-4	1.1404	100.244	0.00139981	0.00996174	200.083	0.00284596	0.00498369	model-iicr-5	model-cdf-5	model-pdf-5
1.16162	100.248	0.00161121	0.00995918	200.084	0.00289884	0.00498341	model-iicr-1	model-cdf-1	model-pdf-1	1.16162	100.248	0.00161121	0.00995918	200.084	0.00289884	0.00498341	model-iicr-2	model-cdf-2	model-pdf-2	1.16162	100.248	0.00161121	0.00995918	200.084	0.00289884	0.00498341	model-iicr-3	model-cdf-3	model-pdf-3	1.16162	100.248	0.00161121	0.00995918	200.084	0.00289884	0.00498341	model-iicr-4	model-cdf-4	model-pdf-4	1.16162	100.248	0.00161121	0.00995918	200.084	0.00289884	0.00498341	model-iicr-5	model-cdf-5	model-pdf-5
